1.496137 0.000000 0.891847
1.504515 0.000000 0.896842
1.543717 0.000000 0.920209
1.447833 0.000000 0.863053
1.384513 0.000000 0.825308
1.510449 0.000000 0.900379
1.546875 0.000000 0.922092
1.462005 0.000000 0.871501
1.487270 0.000000 0.886562
1.414483 0.000000 0.843173
1.506624 0.000000 0.898098
1.493178 0.000000 0.890083
1.425338 0.000000 0.849644
1.451732 0.000000 0.865378
1.505484 0.000000 0.897419
1.488303 0.000000 0.887178
1.533730 0.000000 0.914256
1.457130 0.000000 0.868595
1.434238 0.000000 0.854949
1.499615 0.000000 0.893920
1.484148 0.000000 0.884700
1.429744 0.000000 0.852270
1.465254 0.000000 0.873438
1.557863 0.000000 0.928642
1.471027 0.000000 0.876879
1.585163 0.000000 0.944916
1.455753 0.000000 0.867775
1.444011 0.000000 0.860775
1.523938 0.000000 0.908419
1.531910 0.000000 0.913171
1.408258 0.000000 0.839462
1.463908 0.000000 0.872635
1.424010 0.000000 0.848852
1.406998 0.000000 0.838712
1.465886 0.000000 0.873814
1.502302 0.000000 0.895522
1.422561 0.000000 0.847988
1.482175 0.000000 0.883524
1.432724 0.000000 0.854047
1.444752 0.000000 0.861217
1.445798 0.000000 0.861840
1.452302 0.000000 0.865717
1.502344 0.000000 0.895547
1.452381 0.000000 0.865764
1.389184 0.000000 0.828092
1.447732 0.000000 0.862993
1.484760 0.000000 0.885066
1.444724 0.000000 0.861200
1.430950 0.000000 0.852989
1.445415 0.000000 0.861612
1.503377 0.000000 0.896163
1.647827 0.000000 0.982270
1.478525 0.000000 0.881349
1.531113 0.000000 0.912696
1.450150 0.000000 0.864434
1.482941 0.000000 0.883981
1.475075 0.000000 0.879292
1.435191 0.000000 0.855517
1.512356 0.000000 0.901515
1.573862 0.000000 0.938179
1.448238 0.000000 0.863295
1.516065 0.000000 0.903726
1.479410 0.000000 0.881876
1.363989 0.000000 0.813074
1.467505 0.000000 0.874780
1.477961 0.000000 0.881013
1.547817 0.000000 0.922654
1.440111 0.000000 0.858450
1.540112 0.000000 0.918061
1.464228 0.000000 0.872826
1.452851 0.000000 0.866044
1.420988 0.000000 0.847051
1.518385 0.000000 0.905109
1.500066 0.000000 0.894189
1.415133 0.000000 0.843560
1.462462 0.000000 0.871774
1.512392 0.000000 0.901537
1.440887 0.000000 0.858913
1.456454 0.000000 0.868192
1.468591 0.000000 0.875427
1.553689 0.000000 0.926154
1.444571 0.000000 0.861109
1.412248 0.000000 0.841841
1.434009 0.000000 0.854813
1.486146 0.000000 0.885891
1.415478 0.000000 0.843767
1.441260 0.000000 0.859135
1.542792 0.000000 0.919658
1.509757 0.000000 0.899966
1.405707 0.000000 0.837942
1.475046 0.000000 0.879275
1.393728 0.000000 0.830801
1.446051 0.000000 0.861991
1.520537 0.000000 0.906392
1.499609 0.000000 0.893917
1.495964 0.000000 0.891744
1.379298 0.000000 0.822200
1.436302 0.000000 0.856179
1.376120 0.000000 0.820305
1.556878 0.000000 0.928055
1.427376 0.000000 0.850859
1.387303 0.000000 0.826971
1.425246 0.000000 0.849589
1.446175 0.000000 0.862065
1.413111 0.000000 0.842355
1.435186 0.000000 0.855515
1.445214 0.000000 0.861492
1.472874 0.000000 0.877980
1.450683 0.000000 0.864752
1.448415 0.000000 0.863400
1.387668 0.000000 0.827189
1.456551 0.000000 0.868250
1.437635 0.000000 0.856974
1.400093 0.000000 0.834596
1.453886 0.000000 0.866661
1.438802 0.000000 0.857670
1.459647 0.000000 0.870095
1.423528 0.000000 0.848565
1.463229 0.000000 0.872231
1.478414 0.000000 0.881282
1.363694 0.000000 0.812898
1.428994 0.000000 0.851823
1.477113 0.000000 0.880507
1.444346 0.000000 0.860975
1.528380 0.000000 0.911067
1.501527 0.000000 0.895060
1.456024 0.000000 0.867936
1.429204 0.000000 0.851948
1.393033 0.000000 0.830387
1.555141 0.000000 0.927019
1.455868 0.000000 0.867843
1.368456 0.000000 0.815736
1.564579 0.000000 0.932646
1.418547 0.000000 0.845596
1.370390 0.000000 0.816890
1.455216 0.000000 0.867454
1.476931 0.000000 0.880398
1.410980 0.000000 0.841085
1.522265 0.000000 0.907422
1.453335 0.000000 0.866333
1.527593 0.000000 0.910598
1.463358 0.000000 0.872308
1.448450 0.000000 0.863421
1.520103 0.000000 0.906133
1.499464 0.000000 0.893830
1.463120 0.000000 0.872166
1.541454 0.000000 0.918861
1.511009 0.000000 0.900713
1.476052 0.000000 0.879875
1.433475 0.000000 0.854494
1.482532 0.000000 0.883737
1.494638 0.000000 0.890953
1.422742 0.000000 0.848097
1.432233 0.000000 0.853754
1.513733 0.000000 0.902336
1.469704 0.000000 0.876091
1.500537 0.000000 0.894470
1.487743 0.000000 0.886843
1.486851 0.000000 0.886312
1.444884 0.000000 0.861295
1.495049 0.000000 0.891199
1.371999 0.000000 0.817849
1.466559 0.000000 0.874216
1.425932 0.000000 0.849998
1.492882 0.000000 0.889907
1.463806 0.000000 0.872575
1.467670 0.000000 0.874878
1.348489 0.000000 0.803834
1.384816 0.000000 0.825489
1.420893 0.000000 0.846994
1.500793 0.000000 0.894622
1.469535 0.000000 0.875990
1.525583 0.000000 0.909400
1.414530 0.000000 0.843201
1.433544 0.000000 0.854536
1.449876 0.000000 0.864271
1.428320 0.000000 0.851422
1.516688 0.000000 0.904098
1.365832 0.000000 0.814172
1.406589 0.000000 0.838467
1.446018 0.000000 0.861971
1.438360 0.000000 0.857407
1.451431 0.000000 0.865198
1.453917 0.000000 0.866680
1.526816 0.000000 0.910135
1.589939 0.000000 0.947763
1.410922 0.000000 0.841050
1.476375 0.000000 0.880067
1.499495 0.000000 0.893849
1.450456 0.000000 0.864617
1.479428 0.000000 0.881887
1.432565 0.000000 0.853952
1.445402 0.000000 0.861604
1.580092 0.000000 0.941893
1.438868 0.000000 0.857709
1.498843 0.000000 0.893460
1.396340 0.000000 0.832358
1.566077 0.000000 0.933539
1.540591 0.000000 0.918346
1.432224 0.000000 0.853748
1.484675 0.000000 0.885015
1.378447 0.000000 0.821692
1.380326 0.000000 0.822812
1.432369 0.000000 0.853835
1.422302 0.000000 0.847834
1.404139 0.000000 0.837007
1.373366 0.000000 0.818664
1.455264 0.000000 0.867483
1.452114 0.000000 0.865605
1.520285 0.000000 0.906242
1.471031 0.000000 0.876882
1.432935 0.000000 0.854173
1.456074 0.000000 0.867966
1.520547 0.000000 0.906398
1.524202 0.000000 0.908577
1.494303 0.000000 0.890754
1.450359 0.000000 0.864559
1.472938 0.000000 0.878018
1.512403 0.000000 0.901543
1.521904 0.000000 0.907207
1.314866 0.000000 0.783791
1.492323 0.000000 0.889574
1.468070 0.000000 0.875117
1.419182 0.000000 0.845974
1.477412 0.000000 0.880685
1.475364 0.000000 0.879464
1.493911 0.000000 0.890520
1.464584 0.000000 0.873038
1.508577 0.000000 0.899263
1.488147 0.000000 0.887085
1.502016 0.000000 0.895352
1.382100 0.000000 0.823870
1.476412 0.000000 0.880089
1.496744 0.000000 0.892209
1.425892 0.000000 0.849974
1.478207 0.000000 0.881159
1.446596 0.000000 0.862316
1.452081 0.000000 0.865585
1.419767 0.000000 0.846323
1.510872 0.000000 0.900631
1.487581 0.000000 0.886747
1.465288 0.000000 0.873458
1.462795 0.000000 0.871972
1.355206 0.000000 0.807838
1.481004 0.000000 0.882827
1.437177 0.000000 0.856701
1.496059 0.000000 0.891801
1.419980 0.000000 0.846450
1.469430 0.000000 0.875927
1.492847 0.000000 0.889886
1.510678 0.000000 0.900515
1.445993 0.000000 0.861956
1.526083 0.000000 0.909698
1.530935 0.000000 0.912590
1.379620 0.000000 0.822391
1.496845 0.000000 0.892269
1.435000 0.000000 0.855404
1.484887 0.000000 0.885141
1.525277 0.000000 0.909218
1.429087 0.000000 0.851879
1.486223 0.000000 0.885937
1.459635 0.000000 0.870088
1.423386 0.000000 0.848481
1.350473 0.000000 0.805017
1.467040 0.000000 0.874502
1.488283 0.000000 0.887165
1.361489 0.000000 0.811583
1.493221 0.000000 0.890109
1.477860 0.000000 0.880952
1.497989 0.000000 0.892951
1.422668 0.000000 0.848053
1.452250 0.000000 0.865686
1.368422 0.000000 0.815716
1.429756 0.000000 0.852278
1.422526 0.000000 0.847968
1.431782 0.000000 0.853485
1.370856 0.000000 0.817167
1.430448 0.000000 0.852690
1.481880 0.000000 0.883348
1.455208 0.000000 0.867450
1.495921 0.000000 0.891718
1.398584 0.000000 0.833696
1.469349 0.000000 0.875879
1.483717 0.000000 0.884444
1.485623 0.000000 0.885580
1.474603 0.000000 0.879011
1.473635 0.000000 0.878434
1.425971 0.000000 0.850021
1.473908 0.000000 0.878597
1.516773 0.000000 0.904149
1.471843 0.000000 0.877366
1.456959 0.000000 0.868493
1.434134 0.000000 0.854887
1.485655 0.000000 0.885599
1.381130 0.000000 0.823291
1.395976 0.000000 0.832141
1.462252 0.000000 0.871648
1.502772 0.000000 0.895802
1.431214 0.000000 0.853147
