8.8846 0.0000 5.2952
7.4137 0.0000 4.4186
12.9737 0.0000 7.7323
14.7838 0.0000 8.8111
0.9244 0.0000 0.5510
9.7936 0.0000 5.8370
9.0952 0.0000 5.4207
2.3293 0.0000 1.3882
9.8237 0.0000 5.8549
14.2459 0.0000 8.4905
7.5947 0.0000 4.5265
6.8850 0.0000 4.1034
14.2305 0.0000 8.4814
9.5824 0.0000 5.7111
9.8640 0.0000 5.8789
16.6894 0.0000 9.9469
8.0643 0.0000 4.8064
14.1463 0.0000 8.4312
12.1470 0.0000 7.2396
5.6381 0.0000 3.3603
9.3534 0.0000 5.5746
11.5877 0.0000 6.9063
13.7648 0.0000 8.2038
10.6352 0.0000 6.3386
14.3193 0.0000 8.5343
20.8371 0.0000 12.4189
18.0807 0.0000 10.7761
9.5135 0.0000 5.6701
21.5598 0.0000 12.8496
15.1257 0.0000 9.0149
5.8526 0.0000 3.4882
9.8835 0.0000 5.8906
17.5528 0.0000 10.4615
8.1026 0.0000 4.8291
17.3694 0.0000 10.3522
12.6246 0.0000 7.5243
19.4444 0.0000 11.5889
11.8470 0.0000 7.0608
9.9664 0.0000 5.9400
2.8223 0.0000 1.6821
13.3119 0.0000 7.9339
9.0290 0.0000 5.3813
10.4878 0.0000 6.2507
7.0169 0.0000 4.1821
6.0112 0.0000 3.5827
2.5736 0.0000 1.5339
11.8202 0.0000 7.0448
7.6260 0.0000 4.5451
13.5547 0.0000 8.0786
9.2015 0.0000 5.4841
15.1309 0.0000 9.0180
11.1353 0.0000 6.6366
3.1978 0.0000 1.9059
6.1811 0.0000 3.6839
4.3392 0.0000 2.5861
12.0766 0.0000 7.1977
12.0100 0.0000 7.1579
8.5794 0.0000 5.1133
19.0897 0.0000 11.3775
7.0620 0.0000 4.2090
16.7566 0.0000 9.9870
14.6676 0.0000 8.7419
16.2466 0.0000 9.6830
8.3361 0.0000 4.9683
13.8839 0.0000 8.2748
17.1318 0.0000 10.2106
15.9447 0.0000 9.5030
4.3809 0.0000 2.6110
12.5248 0.0000 7.4648
13.2328 0.0000 7.8867
7.9640 0.0000 4.7465
13.1514 0.0000 7.8382
17.7282 0.0000 10.5660
14.1466 0.0000 8.4314
6.4064 0.0000 3.8182
8.5039 0.0000 5.0683
9.8289 0.0000 5.8580
12.1920 0.0000 7.2664
15.9793 0.0000 9.5237
7.3147 0.0000 4.3595
18.4995 0.0000 11.0257
4.6919 0.0000 2.7964
10.1902 0.0000 6.0733
8.3127 0.0000 4.9544
5.9476 0.0000 3.5448
13.0016 0.0000 7.7489
8.0579 0.0000 4.8025
9.4146 0.0000 5.6111
8.4698 0.0000 5.0480
8.3695 0.0000 4.9883
4.8820 0.0000 2.9097
11.3636 0.0000 6.7727
6.1953 0.0000 3.6924
10.4242 0.0000 6.2128
12.0182 0.0000 7.1629
13.1547 0.0000 7.8402
9.3848 0.0000 5.5933
11.2056 0.0000 6.6785
5.7063 0.0000 3.4009
4.7223 0.0000 2.8145
10.0779 0.0000 6.0064
11.6770 0.0000 6.9595
11.4288 0.0000 6.8115
5.7274 0.0000 3.4135
5.4962 0.0000 3.2758
8.9559 0.0000 5.3377
8.7723 0.0000 5.2283
15.6838 0.0000 9.3475
4.2345 0.0000 2.5238
6.2602 0.0000 3.7311
10.9331 0.0000 6.5161
8.7335 0.0000 5.2051
8.7235 0.0000 5.1992
10.9420 0.0000 6.5215
19.8628 0.0000 11.8383
5.6908 0.0000 3.3917
7.4895 0.0000 4.4637
9.6256 0.0000 5.7368
9.3806 0.0000 5.5908
5.7374 0.0000 3.4195
9.6433 0.0000 5.7474
8.4648 0.0000 5.0450
5.8358 0.0000 3.4781
18.1577 0.0000 10.8220
9.6360 0.0000 5.7431
1.8094 0.0000 1.0784
4.9571 0.0000 2.9544
8.6499 0.0000 5.1554
5.7885 0.0000 3.4499
12.5174 0.0000 7.4603
10.1469 0.0000 6.0476
13.5872 0.0000 8.0979
10.3025 0.0000 6.1403
11.1327 0.0000 6.6351
8.0846 0.0000 4.8184
18.6988 0.0000 11.1445
5.5825 0.0000 3.3272
13.4015 0.0000 7.9873
6.7515 0.0000 4.0239
12.1560 0.0000 7.2450
7.5466 0.0000 4.4978
15.1636 0.0000 9.0375
5.4928 0.0000 3.2737
16.5426 0.0000 9.8594
10.1071 0.0000 6.0238
7.5229 0.0000 4.4837
20.3253 0.0000 12.1139
13.2926 0.0000 7.9224
7.7614 0.0000 4.6258
6.8974 0.0000 4.1109
13.2633 0.0000 7.9049
9.0006 0.0000 5.3644
10.1460 0.0000 6.0470
7.2752 0.0000 4.3360
4.0981 0.0000 2.4425
12.2658 0.0000 7.3104
5.1234 0.0000 3.0536
5.2053 0.0000 3.1024
5.2761 0.0000 3.1446
5.2281 0.0000 3.1159
6.2271 0.0000 3.7114
13.3853 0.0000 7.9777
6.1223 0.0000 3.6489
13.3555 0.0000 7.9599
4.1373 0.0000 2.4658
4.3091 0.0000 2.5682
8.0592 0.0000 4.8033
14.8331 0.0000 8.8405
9.0159 0.0000 5.3735
10.3930 0.0000 6.1942
9.3867 0.0000 5.5945
5.4173 0.0000 3.2287
10.8637 0.0000 6.4748
10.2703 0.0000 6.1211
15.3165 0.0000 9.1287
6.3675 0.0000 3.7950
11.2755 0.0000 6.7202
11.0917 0.0000 6.6106
10.9190 0.0000 6.5077
7.2648 0.0000 4.3298
7.3969 0.0000 4.4086
13.3107 0.0000 7.9332
8.6858 0.0000 5.1768
12.1634 0.0000 7.2494
8.1457 0.0000 4.8549
8.2905 0.0000 4.9412
9.3407 0.0000 5.5670
4.0556 0.0000 2.4171
15.7076 0.0000 9.3618
11.5265 0.0000 6.8698
11.0560 0.0000 6.5894
5.8024 0.0000 3.4582
14.6859 0.0000 8.7528
7.3363 0.0000 4.3725
7.2386 0.0000 4.3142
11.5001 0.0000 6.8541
8.4725 0.0000 5.0496
11.2101 0.0000 6.6812
10.7415 0.0000 6.4019
13.8724 0.0000 8.2679
10.8592 0.0000 6.4721
13.6861 0.0000 8.1569
16.9737 0.0000 10.1164
10.9058 0.0000 6.4998
15.4019 0.0000 9.1795
14.4434 0.0000 8.6083
19.2948 0.0000 11.4997
14.7462 0.0000 8.7887
7.0232 0.0000 4.1858
14.2557 0.0000 8.4964
8.4598 0.0000 5.0421
5.9668 0.0000 3.5562
2.8316 0.0000 1.6876
13.5086 0.0000 8.0511
10.9557 0.0000 6.5296
10.1110 0.0000 6.0261
8.9205 0.0000 5.3166
8.7942 0.0000 5.2413
13.6648 0.0000 8.1442
10.1321 0.0000 6.0388
15.0516 0.0000 8.9708
15.9008 0.0000 9.4769
6.8948 0.0000 4.1093
12.0112 0.0000 7.1587
8.7285 0.0000 5.2022
12.6397 0.0000 7.5333
9.3751 0.0000 5.5876
18.2372 0.0000 10.8693
7.1741 0.0000 4.2758
6.6685 0.0000 3.9744
7.3740 0.0000 4.3949
11.9908 0.0000 7.1465
12.2751 0.0000 7.3159
13.4567 0.0000 8.0202
11.2343 0.0000 6.6957
12.8378 0.0000 7.6514
8.0300 0.0000 4.7859
8.9426 0.0000 5.3298
9.9708 0.0000 5.9426
9.4962 0.0000 5.6597
14.0152 0.0000 8.3531
11.9401 0.0000 7.1163
11.1523 0.0000 6.6468
8.4247 0.0000 5.0211
12.0886 0.0000 7.2048
11.7734 0.0000 7.0169
16.2996 0.0000 9.7146
3.0595 0.0000 1.8235
9.8833 0.0000 5.8905
11.3090 0.0000 6.7402
9.6702 0.0000 5.7635
8.9747 0.0000 5.3489
9.5537 0.0000 5.6940
7.4057 0.0000 4.4138
14.2238 0.0000 8.4774
10.4209 0.0000 6.2109
10.8710 0.0000 6.4791
7.1246 0.0000 4.2463
5.4521 0.0000 3.2494
10.4574 0.0000 6.2326
16.5508 0.0000 9.8643
15.0696 0.0000 8.9815
10.0034 0.0000 5.9621
14.0287 0.0000 8.3611
10.1344 0.0000 6.0401
5.8825 0.0000 3.5060
10.4422 0.0000 6.2235
16.7302 0.0000 9.9712
9.5141 0.0000 5.6704
3.8203 0.0000 2.2769
3.2606 0.0000 1.9433
5.8687 0.0000 3.4978
10.3898 0.0000 6.1923
7.9689 0.0000 4.7495
7.4770 0.0000 4.4563
15.9827 0.0000 9.5257
8.6501 0.0000 5.1555
14.3519 0.0000 8.5537
7.9880 0.0000 4.7608
17.4147 0.0000 10.3791
5.1205 0.0000 3.0518
10.7462 0.0000 6.4047
15.4447 0.0000 9.2050
7.3537 0.0000 4.3828
17.8580 0.0000 10.6434
18.0180 0.0000 10.7388
8.0340 0.0000 4.7883
8.6196 0.0000 5.1373
7.6419 0.0000 4.5546
13.7766 0.0000 8.2109
6.8100 0.0000 4.0588
9.9375 0.0000 5.9227
9.2247 0.0000 5.4979
4.3779 0.0000 2.6092
7.8437 0.0000 4.6749
8.9922 0.0000 5.3594
5.5657 0.0000 3.3171
6.4110 0.0000 3.8210
13.3582 0.0000 7.9615
3.5399 0.0000 2.1098
8.0357 0.0000 4.7893
10.9588 0.0000 6.5314
8.6522 0.0000 5.1567
7.7031 0.0000 4.5910
14.9062 0.0000 8.8841
5.9653 0.0000 3.5553
12.1993 0.0000 7.2708
6.5398 0.0000 3.8977
6.5770 0.0000 3.9199
5.9031 0.0000 3.5183
7.2375 0.0000 4.3135
7.9950 0.0000 4.7650
10.1846 0.0000 6.0700
5.2060 0.0000 3.1028
6.4415 0.0000 3.8392
6.2633 0.0000 3.7329
15.6155 0.0000 9.3068
12.4255 0.0000 7.4056
12.0599 0.0000 7.1877
7.4384 0.0000 4.4333
3.8243 0.0000 2.2793
9.7009 0.0000 5.7817
5.1656 0.0000 3.0787
2.0334 0.0000 1.2119
7.6632 0.0000 4.5673
10.4156 0.0000 6.2077
9.2563 0.0000 5.5168
19.3652 0.0000 11.5416
6.3908 0.0000 3.8089
7.6098 0.0000 4.5354
6.3092 0.0000 3.7603
8.1192 0.0000 4.8390
6.7180 0.0000 4.0039
6.5165 0.0000 3.8838
13.6231 0.0000 8.1194
14.2061 0.0000 8.4668
6.5640 0.0000 3.9121
6.3270 0.0000 3.7709
6.7310 0.0000 4.0117
7.3489 0.0000 4.3799
3.9750 0.0000 2.3691
7.2765 0.0000 4.3368
12.3953 0.0000 7.3876
13.7018 0.0000 8.1663
10.5418 0.0000 6.2829
8.1049 0.0000 4.8305
11.4972 0.0000 6.8523
6.1723 0.0000 3.6787
4.5762 0.0000 2.7274
4.4100 0.0000 2.6284
10.6699 0.0000 6.3593
11.0710 0.0000 6.5983
15.3830 0.0000 9.1683
4.8095 0.0000 2.8665
5.9982 0.0000 3.5749
4.8095 0.0000 2.8664
6.9767 0.0000 4.1581
8.6307 0.0000 5.1439
12.7891 0.0000 7.6223
8.6426 0.0000 5.1510
8.4266 0.0000 5.0223
13.3424 0.0000 7.9521
13.9440 0.0000 8.3107
12.0679 0.0000 7.1925
15.7264 0.0000 9.3729
10.6282 0.0000 6.3344
11.7455 0.0000 7.0003
9.4023 0.0000 5.6038
12.0795 0.0000 7.1994
6.4623 0.0000 3.8515
12.0490 0.0000 7.1812
7.6229 0.0000 4.5432
8.4986 0.0000 5.0651
14.7311 0.0000 8.7797
16.0141 0.0000 9.5444
6.4324 0.0000 3.8337
9.0946 0.0000 5.4204
7.7418 0.0000 4.6141
6.7180 0.0000 4.0039
11.7946 0.0000 7.0296
11.2403 0.0000 6.6992
12.6006 0.0000 7.5100
3.9380 0.0000 2.3470
5.4388 0.0000 3.2415
11.5822 0.0000 6.9030
7.5338 0.0000 4.4901
6.2230 0.0000 3.7089
5.6138 0.0000 3.3458
11.8613 0.0000 7.0693
9.6801 0.0000 5.7693
7.2735 0.0000 4.3350
8.5474 0.0000 5.0943
6.7309 0.0000 4.0116
14.1419 0.0000 8.4286
7.1622 0.0000 4.2687
11.7096 0.0000 6.9789
6.5192 0.0000 3.8855
15.3567 0.0000 9.1526
10.0244 0.0000 5.9746
10.0560 0.0000 5.9934
7.2119 0.0000 4.2983
3.1190 0.0000 1.8589
13.7994 0.0000 8.2244
11.6091 0.0000 6.9190
6.0700 0.0000 3.6177
5.3229 0.0000 3.1725
11.2849 0.0000 6.7258
19.1050 0.0000 11.3866
8.2042 0.0000 4.8897
8.8486 0.0000 5.2738
18.1541 0.0000 10.8198
4.2840 0.0000 2.5533
14.8632 0.0000 8.8585
8.8476 0.0000 5.2732
13.3505 0.0000 7.9569
12.5727 0.0000 7.4933
20.9056 0.0000 12.4597
5.2875 0.0000 3.1514
8.6790 0.0000 5.1727
10.3009 0.0000 6.1393
8.6153 0.0000 5.1347
12.1543 0.0000 7.2440
9.5049 0.0000 5.6649
8.9813 0.0000 5.3528
10.9637 0.0000 6.5343
10.9273 0.0000 6.5127
13.6000 0.0000 8.1056
7.9535 0.0000 4.7403
6.7066 0.0000 3.9971
9.3476 0.0000 5.5712
12.5574 0.0000 7.4842
10.4880 0.0000 6.2508
7.3753 0.0000 4.3957
11.0858 0.0000 6.6071
4.5711 0.0000 2.7244
8.1870 0.0000 4.8794
15.6831 0.0000 9.3471
10.1223 0.0000 6.0329
11.2055 0.0000 6.6785
8.1911 0.0000 4.8819
8.9371 0.0000 5.3265
5.5585 0.0000 3.3129
9.5940 0.0000 5.7180
11.9550 0.0000 7.1252
12.5090 0.0000 7.4554
8.7108 0.0000 5.1917
6.5449 0.0000 3.9008
5.9909 0.0000 3.5706
4.6593 0.0000 2.7769
7.6139 0.0000 4.5379
9.2050 0.0000 5.4862
9.3034 0.0000 5.5448
11.5177 0.0000 6.8645
12.9300 0.0000 7.7063
16.9156 0.0000 10.0817
4.8046 0.0000 2.8636
9.8530 0.0000 5.8724
11.6292 0.0000 6.9310
9.4649 0.0000 5.6411
9.7083 0.0000 5.7861
3.9035 0.0000 2.3265
6.4224 0.0000 3.8278
10.0441 0.0000 5.9863
12.1163 0.0000 7.2213
15.1254 0.0000 9.0147
11.7609 0.0000 7.0095
11.2779 0.0000 6.7216
7.2308 0.0000 4.3096
14.9954 0.0000 8.9373
8.0969 0.0000 4.8258
7.4050 0.0000 4.4134
3.1316 0.0000 1.8664
11.1379 0.0000 6.6382
9.1495 0.0000 5.4531
10.4954 0.0000 6.2553
13.0291 0.0000 7.7653
9.6683 0.0000 5.7623
8.9550 0.0000 5.3372
10.3101 0.0000 6.1448
4.5413 0.0000 2.7066
8.1665 0.0000 4.8673
11.6866 0.0000 6.9652
8.3976 0.0000 5.0050
11.8695 0.0000 7.0742
6.1545 0.0000 3.6681
5.1804 0.0000 3.0875
19.3678 0.0000 11.5432
9.1802 0.0000 5.4714
7.2675 0.0000 4.3315
10.4282 0.0000 6.2152
11.8945 0.0000 7.0891
11.5581 0.0000 6.8886
11.7551 0.0000 7.0060
6.1570 0.0000 3.6696
6.2677 0.0000 3.7355
12.9666 0.0000 7.7281
10.2246 0.0000 6.0938
7.7625 0.0000 4.6264
9.1931 0.0000 5.4791
11.1615 0.0000 6.6522
8.4237 0.0000 5.0206
5.7401 0.0000 3.4211
7.0214 0.0000 4.1848
6.5277 0.0000 3.8905
13.2668 0.0000 7.9070
10.9999 0.0000 6.5559
7.1235 0.0000 4.2456
9.7236 0.0000 5.7953
14.1029 0.0000 8.4053
10.5715 0.0000 6.3006
6.5815 0.0000 3.9225
13.8590 0.0000 8.2599
15.3825 0.0000 9.1680
3.1339 0.0000 1.8678
12.2843 0.0000 7.3215
11.2340 0.0000 6.6955
14.5144 0.0000 8.6506
9.7952 0.0000 5.8380
7.4127 0.0000 4.4180
6.6815 0.0000 3.9821
16.8158 0.0000 10.0222
9.2262 0.0000 5.4988
11.4050 0.0000 6.7974
13.4129 0.0000 7.9941
9.8599 0.0000 5.8765
7.0118 0.0000 4.1790
10.1159 0.0000 6.0291
6.7271 0.0000 4.0093
10.0901 0.0000 6.0137
12.5071 0.0000 7.4542
4.1736 0.0000 2.4875
8.9454 0.0000 5.3315
7.3234 0.0000 4.3647
14.5150 0.0000 8.6509
4.0564 0.0000 2.4176
13.4593 0.0000 8.0218
7.5610 0.0000 4.5064
8.0079 0.0000 4.7727
10.5348 0.0000 6.2787
9.8687 0.0000 5.8818
8.3929 0.0000 5.0022
5.5782 0.0000 3.3246
12.0108 0.0000 7.1584
6.8788 0.0000 4.0998
7.7172 0.0000 4.5994
7.7055 0.0000 4.5925
9.8732 0.0000 5.8844
7.2232 0.0000 4.3050
10.5443 0.0000 6.2844
4.8310 0.0000 2.8793
9.0212 0.0000 5.3766
9.1849 0.0000 5.4742
12.1870 0.0000 7.2634
8.0260 0.0000 4.7835
